_GameID,_WhiteID,_BlackID,_OpeningCode,Rated,Game Time,Extra Time,Turns,Winner,Victory Status,White Rating,Black Rating,Initial Moves,Opening Moves,Opening Name,Opening Full Name,Opening Response,Opening Variation
4218,carlosamadorsanchez,nayef-26,C20,True,10,0,54,Black,Mate,1141,1098,e4 e5,3,"King's Pawn Game","King's Pawn Game: Leonardis Variation","",Leonardis Variation
4219,nayef-26,carlosamadorsanchez,B01,True,10,0,35,White,Mate,1080,1177,e4 d5,2,Scandinavian Defense,Scandinavian Defense,"",""
4220,scottgodzaza,carlosamadorsanchez,A00,True,10,0,23,White,Resign,1152,1206,d3 d5,1,Mieses Opening,Mieses Opening,"",""
4221,fildascz,carlosamadorsanchez,B01,True,10,0,20,Black,Resign,1145,1174,e4 d5,2,Scandinavian Defense,Scandinavian Defense,"",""
4222,carlosamadorsanchez,raimondsr,B02,True,10,0,10,Black,Resign,1205,1199,e4 Nf6,4,Alekhine Defense,Alekhine Defense: Normal Variation,"",Normal Variation
4223,carlosamadorsanchez,nstriker3652,C00,True,10,0,12,Draw,Draw,1216,1093,e4 c5,4,"Queen's Pawn Game","Queen's Pawn Game: Franco-Sicilian Defense","",Franco-Sicilian Defense
4224,alle915,carlosamadorsanchez,B01,True,10,0,4,Black,Resign,1141,1175,e4 d5,2,Scandinavian Defense,Scandinavian Defense,"",""
4225,amoranguzman,carlosamadorsanchez,B01,True,10,0,44,Black,Mate,1018,1142,e4 d5,2,Scandinavian Defense,Scandinavian Defense,"",""
4226,carlosamadorsanchez,levdavidovich,C22,True,10,0,22,Black,Out of Time,1208,1140,e4 e5,6,Center Game,Center Game: Normal Variation,"",Normal Variation
4227,djbaseball46,carlosamadorsanchez,C40,True,10,0,86,Black,Mate,1195,1123,e4 e5,4,Latvian Gambit,Latvian Gambit,"",""
4228,carlosamadorsanchez,firstrow,D00,True,10,0,50,Black,Mate,1221,1168,e4 d5,5,Blackmar-Diemer Gambit,Blackmar-Diemer Gambit: Gedult Gambit,"",Gedult Gambit
4229,megashira,carlosamadorsanchez,C23,True,10,0,108,Black,Mate,1054,1384,e4 e5,4,"Bishop's Opening","Bishop's Opening: Khan Gambit","",Khan Gambit
4230,cristianoconcurseiro,kasparovd0311,C01,True,15,15,41,White,Out of Time,1703,1484,e4 e6,5,French Defense,French Defense: Exchange Variation,"",Exchange Variation
4231,kasparovd0311,prabhakar123,C02,True,15,15,16,White,Resign,1455,1427,e4 e6,5,French Defense,French Defense: Advance Variation #3,"",Advance Variation #3
4232,kasparovd0311,giannispolyhrono,C80,True,15,15,21,White,Resign,1433,1306,e4 e5,11,Ruy Lopez,Ruy Lopez: Open |  6.d4,"",Open
4233,kasparovd0311,aycockd1,B01,True,15,10,30,Black,Out of Time,1469,1476,e4 d5,4,Scandinavian Defense,Scandinavian Defense: Modern Variation #2,"",Modern Variation #2
4234,valfon,kasparovd0311,C00,True,7,2,109,White,Resign,1785,1481,e4 e6,3,French Defense,French Defense: Knight Variation,"",Knight Variation
4235,mariale200,kasparovd0311,C02,True,7,2,54,Black,Resign,1315,1455,e4 e6,7,French Defense,French Defense: Advance Variation #2,"",Advance Variation #2
4236,kasparovd0311,pinha,B90,True,7,2,96,Black,Resign,1466,1815,e4 c5,10,Sicilian Defense,Sicilian Defense: Najdorf Variation,"",Najdorf Variation
4237,manipin,kasparovd0311,C00,True,7,2,255,Draw,Draw,1585,1448,e4 e6,3,French Defense,"French Defense: Queen's Knight","","Queen's Knight"
4238,ajps17,kasparovd0311,A28,False,20,0,68,Draw,Draw,1907,1448,Nf3 Nc6,7,English Opening,"English Opening: King's English Variation |  Four Knights Variation |  Flexible Line","","King's English Variation"
4239,lapeque,kasparovd0311,C02,True,15,5,39,Draw,Draw,1291,1451,e4 e6,7,French Defense,French Defense: Advance Variation #2,"",Advance Variation #2
4240,julianny10,kasparovd0311,C00,True,7,2,104,Black,Mate,1278,1406,e4 e6,4,French Defense,French Defense,"",""
4241,kasparovd0311,catire25,C02,True,7,2,54,Black,Out of Time,1515,1404,e4 e6,5,French Defense,French Defense: Advance Variation #3,"",Advance Variation #3
4242,kasparovd0311,chees29,C84,True,7,2,75,White,Mate,1473,1221,e4 e5,10,Ruy Lopez,Ruy Lopez: Closed Variations,"",Closed Variations
4243,manipin,kasparovd0311,C00,True,7,2,67,White,Out of Time,1610,1599,e4 e6,3,French Defense,"French Defense: Queen's Knight","","Queen's Knight"
4244,ajps17,kasparovd0311,A28,False,20,0,68,Black,Out of Time,1907,1599,Nf3 Nc6,7,English Opening,"English Opening: King's English Variation |  Four Knights Variation |  Flexible Line","","King's English Variation"
4245,mariale200,kasparovd0311,C02,True,15,5,88,Black,Mate,1299,1500,e4 e6,7,French Defense,French Defense: Advance Variation #2,"",Advance Variation #2
4246,ufuk53,lij-y,B00,True,120,0,54,Black,Mate,1430,1500,d4 Nc6,3,"King's Pawn Game","King's Pawn Game: Nimzowitsch Defense","",Nimzowitsch Defense
4247,yuriy_yosyfovych,nablus,B00,True,10,3,56,Black,Resign,1576,1500,e4 Nc6,3,Nimzowitsch Defense,Nimzowitsch Defense |  Declined Variation,"",""
4248,yriy555,nablus,C20,False,5,8,39,White,Mate,1901,1500,e4 e5,3,"King's Pawn Game","King's Pawn Game: Napoleon Attack","",Napoleon Attack
4249,chees29,rockmastard,C41,True,9,2,121,White,Mate,1093,1119,e4 e5,4,Philidor Defense,Philidor Defense #2,"",#2
4250,chees29,royas,C41,True,10,5,44,Black,Mate,1117,898,e4 e5,6,Philidor Defense,Philidor Defense: Nimzowitsch Variation #2,"",Nimzowitsch Variation #2
4251,vladimir56,chees29,B00,True,30,7,27,White,Out of Time,1169,1133,e4 e5,5,Nimzowitsch Defense,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,"",Kennedy Variation
4252,chees29,wasaabi23,C60,True,10,5,35,White,Mate,1106,1273,e4 e5,6,Ruy Lopez,Ruy Lopez: Cozio Defense,"",Cozio Defense
4253,diptargho,chees29,C68,True,15,1,45,White,Mate,1251,1119,e4 e5,8,Ruy Lopez,Ruy Lopez: Exchange Variation |  Lutikov Variation,"",Exchange Variation
4254,chees29,bo32,C41,True,15,0,20,Black,Resign,1128,1347,e4 e5,4,Philidor Defense,Philidor Defense #2,"",#2
4255,chees29,kavkav9876,C44,True,10,3,78,Black,Mate,1146,1355,e4 e5,5,Scotch Game,Scotch Game,"",""
4256,shaka88,chees29,C44,True,10,3,56,Black,Mate,1254,1116,e4 e5,4,"King's Knight Opening","King's Knight Opening: Normal Variation","",Normal Variation
4257,tashy,chees29,D00,True,10,3,141,White,Mate,1228,1133,d4 d5,3,"Queen's Pawn Game","Queen's Pawn Game: Mason Attack","",Mason Attack
4258,ahmed_chess11,chees29,C50,True,10,0,61,White,Out of Time,1705,1135,e4 e5,5,Italian Game,Italian Game,"",""
4259,chees29,lagrandevero,B00,True,10,0,64,Black,Mate,1158,1306,e4 Nc6,3,"King's Pawn Game","King's Pawn Game: Nimzowitsch Defense","",Nimzowitsch Defense
4260,chessinprogress,chees29,C50,True,10,0,19,White,Mate,1759,1163,e4 e5,5,Italian Game,Italian Game,"",""
4261,chees29,toliklunev,C61,True,10,0,26,Black,Mate,1167,1627,e4 e5,6,Ruy Lopez,Ruy Lopez: Bird Variation,"",Bird Variation
4262,pbjtraining,chees29,A20,True,10,0,51,White,Mate,2023,1168,c4 e5,2,English Opening,"English Opening: King's English Variation","","King's English Variation"
4263,catire25,chees29,C01,True,7,2,115,White,Out of Time,1426,1178,e4 e6,5,French Defense,French Defense: Exchange Variation,"",Exchange Variation
4264,chees29,lapeque,C91,True,7,2,100,Black,Mate,1200,1252,e4 e5,17,Ruy Lopez,Ruy Lopez: Closed Variations |  Yates Variation,"",Closed Variations
4265,catire25,chees29,C68,True,7,2,75,White,Mate,1427,1213,e4 e5,7,Ruy Lopez,Ruy Lopez: Columbus Variation,"",Columbus Variation
4266,lapeque,chees29,C84,True,7,2,64,Black,Mate,1303,1175,e4 e5,10,Ruy Lopez,Ruy Lopez: Closed Variations,"",Closed Variations
4267,chees29,catire25,C11,True,15,0,14,Draw,Draw,1155,1424,e4 e6,6,French Defense,French Defense: Classical Variation,"",Classical Variation
4268,chees29,ajps17,C88,False,20,0,36,Black,Mate,1155,1907,e4 e5,15,Ruy Lopez,Ruy Lopez: Closed Variations |  Rosen Attack,"",Closed Variations
4269,chees29,lapeque,C92,True,7,2,85,Draw,Draw,1170,1302,e4 e5,18,Ruy Lopez,Ruy Lopez: Closed Variations |  Flohr System,"",Closed Variations
4270,chees29,sunilsb,C00,True,7,2,64,Black,Mate,1173,1718,e4 e6,4,French Defense,French Defense,"",""
4271,lapeque,chees29,C70,True,7,2,77,White,Out of Time,1278,1204,e4 e5,10,Ruy Lopez,Ruy Lopez: Morphy Defense |  Norwegian Variation,"",Morphy Defense
4272,kasparovd0311,chees29,C84,True,7,2,75,White,Mate,1473,1221,e4 e5,10,Ruy Lopez,Ruy Lopez: Closed Variations,"",Closed Variations
4273,chees29,mariale200,C91,True,7,2,74,Black,Mate,1264,1288,e4 e5,17,Ruy Lopez,Ruy Lopez: Closed Variations |  Yates Variation,"",Closed Variations
4274,ajps17,chees29,A40,False,20,0,70,Black,Out of Time,1907,1264,d4 Nc6,2,Mikenas Defense,Mikenas Defense,"",""
4275,catire25,chees29,C50,True,15,5,38,Draw,Draw,1420,1239,e4 e5,5,Italian Game,Italian Game,"",""
4276,chees29,catire25,C11,True,15,5,40,Black,Mate,1277,1409,e4 e6,6,French Defense,French Defense: Classical Variation,"",Classical Variation
4277,carlosgodot,chees29,C50,True,20,10,31,White,Out of Time,1804,1284,e4 e5,5,Italian Game,Italian Game,"",""
4278,chees29,sassenach2,B21,True,14,4,56,Black,Mate,1406,1404,e4 c5,3,Sicilian Defense,Sicilian Defense: Smith-Morra Gambit #2,"",Smith-Morra Gambit #2
4279,chees29,pogo78,B01,True,15,5,47,White,Mate,1231,1516,e4 d5,4,Scandinavian Defense,Scandinavian Defense: Mieses-Kotroc Variation,"",Mieses-Kotroc Variation
4280,brane1974,chees29,C68,True,15,5,33,White,Resign,1466,1303,e4 e5,7,Ruy Lopez,Ruy Lopez: Exchange Variation,"",Exchange Variation
4281,chees29,brane1974,C42,True,15,5,32,Black,Resign,1500,1458,e4 e5,4,"Petrov's Defense","Petrov's Defense","",""
4282,monstruodelnorte,jcv29,A22,True,30,5,23,White,Mate,1127,1234,c4 e5,4,English Opening,"English Opening: King's English Variation |  Two Knights Variation","","King's English Variation"
4283,barack01,monstruodelnorte,B06,True,30,5,77,White,Resign,1242,1162,e4 g6,2,Modern Defense,Modern Defense,"",""
4284,monstruodelnorte,canumutcan,A28,True,30,5,17,White,Resign,1104,1168,c4 e5,7,English Opening,"English Opening: King's English Variation |  Four Knights Variation |  Quiet Line #3","","King's English Variation"
4285,monstruodelnorte,planard,A21,True,30,5,128,Black,Mate,1138,1276,c4 e5,3,English Opening,"English Opening: King's English Variation |  Reversed Sicilian","","King's English Variation"
4286,monstruodelnorte,atayi,A27,True,30,5,32,Black,Resign,1186,1283,c4 e5,5,English Opening,"English Opening: King's English Variation |  Three Knights System","","King's English Variation"
4287,monstruodelnorte,kazik190857,A27,True,30,5,48,Black,Resign,1256,1301,c4 e5,5,English Opening,"English Opening: King's English Variation |  Three Knights System","","King's English Variation"
4288,monstruodelnorte,cheikh35,A30,True,30,5,26,White,Resign,1102,1301,c4 c5,2,English Opening,English Opening: Symmetrical Variation,"",Symmetrical Variation
4289,monstruodelnorte,plky,A20,True,20,5,46,Black,Resign,1205,1279,c4 e5,4,English Opening,"English Opening: King's English Variation |  Nimzowitsch-Flohr Variation","","King's English Variation"
4290,hakimlbh,monstruodelnorte,A01,False,10,0,12,White,Resign,1311,1205,b3 e5,3,Nimzo-Larsen Attack,Nimzo-Larsen Attack: Modern Variation #2,"",Modern Variation #2
4291,monstruodelnorte,nuntiatusknight,C40,True,15,5,32,Black,Resign,1500,1311,e4 e5,4,"King's Pawn Game","King's Pawn Game: McConnell Defense","",McConnell Defense
4292,rescinded,journey_to_nm,D10,True,30,30,124,Black,Resign,1676,2003,d4 d5,5,Slav Defense,Slav Defense #2,"",#2
4293,journey_to_nm,nadgob,C44,True,30,30,17,White,Resign,2001,1571,e4 e5,7,Scotch Game,Scotch Game: Scotch Gambit,"",Scotch Gambit
4294,arbal,journey_to_nm,B01,False,10,0,94,Black,Resign,1629,2001,e4 d5,2,Scandinavian Defense,Scandinavian Defense,"",""
4295,mrzoom47,xblazin_grape,C50,False,10,3,23,White,Resign,1582,1079,e4 e5,5,Italian Game,Italian Game,"",""
4296,mrzoom47,xblazin_grape,C53,False,10,3,51,White,Mate,1582,1079,e4 e5,9,Italian Game,Italian Game: Classical Variation |  Albin Gambit,"",Classical Variation
4297,xblazin_grape,mrzoom47,D02,False,5,5,38,Black,Out of Time,1079,1582,Nf3 d5,4,"Queen's Pawn Game","Queen's Pawn Game: Krause Variation","",Krause Variation
4298,mrzoom47,borreebuckets,A00,False,5,5,85,White,Mate,1582,1410,Nc3 Nc6,1,Van Geet Opening,Van Geet Opening,"",""
4299,borreebuckets,mrzoom47,A45,False,5,5,114,Black,Mate,1410,1582,d4 Nf6,2,Indian Game,Indian Game,"",""
4300,borreebuckets,mrzoom47,A45,False,5,5,70,Black,Out of Time,1500,1582,d4 Nf6,2,Indian Game,Indian Game,"",""
4301,mrzoom47,borreebuckets,B02,False,5,5,85,White,Mate,1582,1500,e4 Nf6,5,Alekhine Defense,Alekhine Defense: Two Pawn Attack,"",Two Pawn Attack
4302,borreebuckets,mrzoom47,C20,False,5,5,62,Black,Mate,1500,1582,d3 e5,3,"King's Pawn Game","King's Pawn Game: Leonardis Variation","",Leonardis Variation
4303,mrzoom47,borreebuckets,D07,False,5,5,53,White,Mate,1582,1500,d4 d5,6,"Queen's Gambit","Queen's Gambit Refused: Chigorin Defense #3",Refused,Chigorin Defense #3
4304,xblazin_grape,mrzoom47,C00,False,5,5,60,Black,Mate,1143,1591,e4 e6,2,French Defense,French Defense #2,"",#2
4305,mrzoom47,xblazin_grape,A50,False,5,5,41,White,Mate,1591,1143,d4 Nf6,7,Mexican Defense,Mexican Defense: Horsefly Gambit,"",Horsefly Gambit
4306,xblazin_grape,mrzoom47,C24,False,5,5,20,Black,Resign,1143,1591,e4 e5,4,"Bishop's Opening","Bishop's Opening: Berlin Defense","",Berlin Defense
4307,xblazin_grape,mrzoom47,A06,False,5,6,14,Black,Resign,1143,1591,Nf3 d5,3,Zukertort Opening,Zukertort Opening: Old Indian Attack,"",Old Indian Attack
4308,mrzoom47,xblazin_grape,C34,False,5,6,51,White,Mate,1591,1143,e4 e5,6,"King's Gambit","King's Gambit Accepted |  Fischer Defense",Accepted,""
4309,mrzoom47,xblazin_grape,A00,False,5,6,39,White,Mate,1591,1143,Nc3 e5,5,Van Geet Opening,Van Geet Opening: Napoleon Attack,"",Napoleon Attack
4310,synt3grate,asiantim09,B07,True,8,0,70,Black,Out of Time,924,1097,e4 d6,4,"King's Pawn Game","King's Pawn Game: Maroczy Defense","",Maroczy Defense
4311,viamilitaris,synt3grate,C44,True,17,3,9,White,Resign,918,996,e4 e5,5,Scotch Game,Scotch Game,"",""
4312,matheussouza50,synt3grate,C20,True,15,0,15,White,Resign,1146,1048,e4 e5,4,"Bishop's Opening","Bishop's Opening: Boi Variation","",Boi Variation
4313,synt3grate,mrkam977,C40,True,15,0,80,Black,Out of Time,1077,1359,e4 e5,4,"King's Pawn Game","King's Pawn Game: McConnell Defense","",McConnell Defense
4314,devas5k,synt3grate,C50,True,20,1,39,White,Mate,1196,1162,e4 e5,8,Four Knights Game,Four Knights Game: Italian Variation,"",Italian Variation
4315,synt3grate,eugeniobarros,B01,True,10,1,66,Black,Mate,1362,1157,e4 d5,2,Scandinavian Defense,Scandinavian Defense,"",""
4316,pandavader_1,synt3grate,C68,False,15,5,81,White,Resign,989,1362,e4 e5,7,Ruy Lopez,Ruy Lopez: Columbus Variation,"",Columbus Variation
4317,wchermanne,synt3grate,B02,False,15,0,69,White,Mate,1033,1362,e4 Nf6,2,Alekhine Defense,Alekhine Defense,"",""
4318,synt3grate,ednallor,B00,False,10,15,28,Black,Mate,1362,1500,e4 Nc6,2,Nimzowitsch Defense,Nimzowitsch Defense,"",""
4319,synt3grate,inacio,D10,True,7,8,46,Black,Out of Time,1500,1584,d4 d5,4,Slav Defense,Slav Defense,"",""
4320,mobin1388,alex_cos,A43,True,10,0,113,Draw,Out of Time,1847,1541,d4 c5,3,Benoni Defense,Benoni Defense: Benoni Gambit Accepted,"",Benoni Gambit Accepted
4321,sl13f,mobin1388,C45,True,10,0,46,Black,Mate,1555,1844,d4 e5,7,Scotch Game,Scotch Game,"",""
4322,mobin1388,awaretenacious,D02,True,10,0,114,Black,Mate,1856,1819,d4 Nf6,4,"Queen's Pawn Game","Queen's Pawn Game: Symmetrical Variation","",Symmetrical Variation
4323,didaiddi,mobin1388,A40,True,10,0,59,White,Resign,1681,1874,d4 e6,2,Horwitz Defense,Horwitz Defense,"",""
4324,mobin1388,yuri-s,D30,True,10,0,93,White,Mate,1868,1663,d4 Nf6,7,"Queen's Gambit","Queen's Gambit Declined: Traditional Variation",Declined,Traditional Variation
4325,barobeyi,mobin1388,C57,True,10,0,68,Black,Mate,1741,1860,e4 e5,11,Italian Game,Italian Game: Two Knights Defense |  Fried Liver Attack,"",Two Knights Defense
4326,mobin1388,maciek1959,A56,True,10,0,84,Black,Resign,1881,1518,d4 Nf6,6,Benoni Defense,Benoni Defense: Czech Benoni Defense,"",Czech Benoni Defense
4327,paperknight,mobin1388,C20,True,10,0,71,Black,Resign,1573,1877,e4 e5,3,"King's Pawn Game","King's Pawn Game: Leonardis Variation","",Leonardis Variation
4328,mobin1388,lightweight09,E90,True,10,0,61,White,Resign,1871,1704,d4 Nf6,9,"King's Indian Defense","King's Indian Defense: Normal Variation |  Rare Defenses","",Normal Variation
4329,mobin1388,phenixa,E30,True,10,0,93,White,Mate,1858,1920,d4 Nf6,7,Nimzo-Indian Defense,Nimzo-Indian Defense: Leningrad Variation,"",Leningrad Variation
4330,mobin1388,rumrunner,A40,True,10,0,49,White,Resign,1846,1834,d4 b6,2,English Defense,English Defense #2,"",#2
4331,eibar,mobin1388,D00,True,10,0,40,Black,Resign,1836,1832,d4 d5,3,"Queen's Pawn Game","Queen's Pawn Game: Mason Attack","",Mason Attack
4332,mobin1388,kia010,D80,True,10,0,168,Black,Resign,1841,1914,d4 Nf6,6,Gruenfeld Defense,Gruenfeld Defense,"",""
4333,mobin1388,hppacer83,D30,True,10,0,61,White,Resign,1826,1965,d4 d5,4,"Queen's Gambit","Queen's Gambit Declined",Declined,""
4334,chess7127,mobin1388,C00,True,10,0,28,Black,Resign,1626,1820,e4 e6,2,French Defense,French Defense #2,"",#2
4335,mobin1388,abdullahhadi3,E90,True,10,0,53,White,Mate,1818,1368,d4 Nf6,9,"King's Indian Defense","King's Indian Defense: Normal Variation |  Rare Defenses","",Normal Variation
4336,fliabergo,mobin1388,C00,True,10,0,61,White,Resign,1901,1827,e4 e6,3,French Defense,French Defense: Knight Variation,"",Knight Variation
4337,samaraman,mobin1388,C00,True,10,0,83,White,Resign,1791,1803,e4 e6,3,French Defense,French Defense: Knight Variation,"",Knight Variation
4338,mobin1388,bernec,D50,True,10,0,71,White,Resign,1792,1788,d4 d5,7,"Queen's Gambit","Queen's Gambit Declined: Modern Variation",Declined,Modern Variation
4339,mobin1388,riki2,D20,True,10,0,77,White,Resign,1780,1808,d4 d5,5,"Queen's Gambit","Queen's Gambit Accepted: Saduleto Variation",Accepted,Saduleto Variation
4340,alex_cos,mobin1388,C00,True,10,0,97,Draw,Draw,1456,1789,e4 e6,3,French Defense,French Defense: Steinitz Attack,"",Steinitz Attack
4341,mobin1388,jojack,B12,True,10,0,156,Black,Out of Time,1802,1740,d4 c6,6,Caro-Kann Defense,Caro-Kann Defense: Advance Variation |  Botvinnik-Carls Defense,"",Advance Variation
4342,miro61,mobin1388,D02,True,10,0,69,White,Mate,2031,1807,d4 d5,4,"Queen's Pawn Game","Queen's Pawn Game: Chigorin Variation","",Chigorin Variation
4343,storm_100,mobin1388,C01,True,10,0,77,White,Resign,2182,1809,d4 e6,5,French Defense,French Defense: Exchange Variation,"",Exchange Variation
4344,shayanaghaie,mobin1388,A40,True,10,0,65,White,Resign,2062,1814,d4 e6,2,Horwitz Defense,Horwitz Defense,"",""
4345,mobin1388,kaji_djagal,D02,True,10,0,76,Black,Mate,1828,1697,d4 d5,3,"Queen's Pawn Game","Queen's Pawn Game: Zukertort Variation","",Zukertort Variation
4346,mobin1388,lightweight09,E90,True,10,0,29,White,Resign,1821,1699,d4 Nf6,9,"King's Indian Defense","King's Indian Defense: Normal Variation |  Rare Defenses","",Normal Variation
4347,shakailham,mobin1388,A03,True,10,0,66,Black,Mate,1915,1807,f4 d5,2,Bird Opening,Bird Opening: Dutch Variation,"",Dutch Variation
4348,mobin1388,shakailham,A85,True,10,0,91,White,Mate,1791,1929,d4 f5,5,Dutch Defense,"Dutch Defense: Queen's Knight Variation","","Queen's Knight Variation"
4349,shakailham,mobin1388,A02,True,10,0,73,White,Mate,1922,1799,f4 e6,1,Bird Opening,Bird Opening,"",""
4350,mobin1388,dmitriy_pskov,D02,True,10,0,62,Black,Mate,1810,1817,d4 d5,4,"Queen's Pawn Game","Queen's Pawn Game: Chigorin Variation","",Chigorin Variation
4351,jorge61gelp,mobin1388,A00,True,10,0,105,Black,Resign,1822,1798,b4 d5,1,Polish Opening,Polish Opening,"",""
4352,mobin1388,gilbertooliveira78,A20,True,10,0,75,White,Resign,1784,1871,c4 e5,2,English Opening,"English Opening: King's English Variation","","King's English Variation"
4353,mobin1388,arian95,D02,True,10,0,98,Black,Resign,1788,2059,d4 d5,4,"Queen's Pawn Game","Queen's Pawn Game: Symmetrical Variation","",Symmetrical Variation
4354,raspoutine250,mobin1388,D02,True,10,0,72,Black,Resign,1461,1785,d4 d5,3,"Queen's Pawn Game","Queen's Pawn Game: Zukertort Variation","",Zukertort Variation
4355,cliward132,garrigal439,C55,True,15,0,62,Black,Resign,1094,1047,e4 e5,6,Italian Game,Italian Game: Anti-Fried Liver Defense,"",Anti-Fried Liver Defense
4356,cliward132,brelan,A01,True,15,8,54,Black,Resign,1104,1280,b3 e5,4,Nimzo-Larsen Attack,Nimzo-Larsen Attack: Modern Variation #3,"",Modern Variation #3
4357,rodrigobrugger,cliward132,A04,True,7,8,66,White,Resign,1633,1106,Nf3 b6,2,Zukertort Opening,Zukertort Opening: Queenside Fianchetto Variation,"",Queenside Fianchetto Variation
4358,bosi01,cliward132,A01,True,15,4,37,White,Resign,1506,1109,b3 e6,1,Nimzo-Larsen Attack,Nimzo-Larsen Attack,"",""
4359,cliward132,briguy86,C00,False,10,0,29,Black,Resign,1109,1227,e4 e6,3,French Defense,French Defense: Knight Variation,"",Knight Variation
